record_id,user_id,username,is_anomaly,anomaly_type,severity,explanation
791,USR00086,ryan.colombo,False,NORMAL,NONE,Normal access event within expected pattern
792,USR00063,daniel.colombo,False,NORMAL,NONE,Normal access event within expected pattern
793,USR00112,ryan.rao,False,NORMAL,NONE,Normal access event within expected pattern
794,USR00228,anthony.clark,False,NORMAL,NONE,Normal access event within expected pattern
795,USR00226,ronald.esposito,False,NORMAL,NONE,Normal access event within expected pattern
796,USR00239,kevin.xu,False,NORMAL,NONE,Normal access event within expected pattern
797,USR00279,nadia.reilly,False,NORMAL,NONE,Normal access event within expected pattern
798,USR00125,kenneth.verma,False,NORMAL,NONE,Normal access event within expected pattern
799,USR00298,joseph.miller,False,NORMAL,NONE,Normal access event within expected pattern
800,USR00101,paul.hoffmann,False,NORMAL,NONE,Normal access event within expected pattern
801,USR00210,charles.lopez,False,NORMAL,NONE,Normal access event within expected pattern
802,USR00244,stephen.iyer,False,NORMAL,NONE,Normal access event within expected pattern
803,USR00277,nicholas.schulz,False,NORMAL,NONE,Normal access event within expected pattern
804,USR00105,gary.murphy,False,NORMAL,NONE,Normal access event within expected pattern
805,USR00273,rohan.bianchi,False,NORMAL,NONE,Normal access event within expected pattern
806,USR00293,gary.kang,False,NORMAL,NONE,Normal access event within expected pattern
807,USR00295,james.sun,False,NORMAL,NONE,Normal access event within expected pattern
808,USR00246,isha.ramirez,False,NORMAL,NONE,Normal access event within expected pattern
809,USR00181,george.smith,False,NORMAL,NONE,Normal access event within expected pattern
810,USR00068,robert.patel,False,NORMAL,NONE,Normal access event within expected pattern
811,USR00211,rajesh.gupta,False,NORMAL,NONE,Normal access event within expected pattern
812,USR00033,michael.sharma,False,NORMAL,NONE,Normal access event within expected pattern
813,USR00216,gary.lee,False,NORMAL,NONE,Normal access event within expected pattern
814,USR00201,daniel.jackson,False,NORMAL,NONE,Normal access event within expected pattern
815,USR00126,mark.patel,False,NORMAL,NONE,Normal access event within expected pattern
816,USR00225,raja.rizzo,False,NORMAL,NONE,Normal access event within expected pattern
817,USR00040,nicholas.romano,False,NORMAL,NONE,Normal access event within expected pattern
818,USR00069,nikhil.jang,False,NORMAL,NONE,Normal access event within expected pattern
819,USR00007,robert.smith,False,NORMAL,NONE,Normal access event within expected pattern
820,USR00142,harsh.bernard,False,NORMAL,NONE,Normal access event within expected pattern
821,USR00125,kenneth.verma,False,NORMAL,NONE,Normal access event within expected pattern
822,USR00039,stephen.bhat,True,REPEATED_FAILED_AUTH,HIGH,Event flagged: Repeated Failed Auth detected at 2026-04-10 10:54:05
823,USR00209,nikhil.martinez,True,REPEATED_FAILED_AUTH,HIGH,Event flagged: Repeated Failed Auth detected at 2026-04-10 10:54:05
824,USR00274,joseph.reilly,True,OFF_HOURS_ADMIN_OPERATION,HIGH,Event flagged: Off Hours Admin Operation detected at 2026-04-10 10:54:05
825,USR00212,david.liu,False,NORMAL,NONE,Normal access event within expected pattern
826,USR00027,pooja.sullivan,False,NORMAL,NONE,Normal access event within expected pattern
827,USR00287,nisha.ferrari,False,NORMAL,NONE,Normal access event within expected pattern
828,USR00008,thomas.iyer,False,NORMAL,NONE,Normal access event within expected pattern
829,USR00148,mark.hwang,False,NORMAL,NONE,Normal access event within expected pattern
830,USR00267,jeffrey.ramirez,False,NORMAL,NONE,Normal access event within expected pattern
831,USR00040,nicholas.romano,True,OFF_HOURS_ADMIN_OPERATION,HIGH,Event flagged: Off Hours Admin Operation detected at 2026-04-11 10:54:05
832,USR00088,william.jang,False,NORMAL,NONE,Normal access event within expected pattern
833,USR00160,kevin.rao,False,NORMAL,NONE,Normal access event within expected pattern
834,USR00093,nadia.muller,True,CROSS_DEPARTMENT_ACCESS,MEDIUM,Event flagged: Cross Department Access detected at 2026-04-11 10:54:05
835,USR00008,thomas.iyer,True,CROSS_DEPARTMENT_ACCESS,MEDIUM,Event flagged: Cross Department Access detected at 2026-04-12 10:54:05
836,USR00169,nadia.taylor,False,NORMAL,NONE,Normal access event within expected pattern
837,USR00086,ryan.colombo,False,NORMAL,NONE,Normal access event within expected pattern
838,USR00151,priya.white,False,NORMAL,NONE,Normal access event within expected pattern
839,USR00184,vikram.williams,False,NORMAL,NONE,Normal access event within expected pattern
840,USR00181,george.smith,False,NORMAL,NONE,Normal access event within expected pattern
841,USR00063,daniel.colombo,False,NORMAL,NONE,Normal access event within expected pattern
842,USR00216,gary.lee,True,BULK_DATA_EXPORT,CRITICAL,Event flagged: Bulk Data Export detected at 2026-04-13 10:54:05
843,USR00090,neha.o'brien,True,STALE_ACCOUNT_ACCESS,HIGH,Event flagged: Stale Account Access detected at 2026-04-13 10:54:05
844,USR00202,jason.white,False,NORMAL,NONE,Normal access event within expected pattern
845,USR00202,jason.white,True,REPEATED_FAILED_AUTH,HIGH,Event flagged: Repeated Failed Auth detected at 2026-04-13 10:54:05
846,USR00048,xiulan.colombo,False,NORMAL,NONE,Normal access event within expected pattern
847,USR00035,nikhil.rao,False,NORMAL,NONE,Normal access event within expected pattern
848,USR00254,james.kumar,False,NORMAL,NONE,Normal access event within expected pattern
849,USR00273,rohan.bianchi,True,CROSS_DEPARTMENT_ACCESS,MEDIUM,Event flagged: Cross Department Access detected at 2026-04-14 10:54:05
850,USR00231,rajesh.pillai,False,NORMAL,NONE,Normal access event within expected pattern
851,USR00089,isha.chen,False,NORMAL,NONE,Normal access event within expected pattern
852,USR00028,paul.singh,False,NORMAL,NONE,Normal access event within expected pattern
853,USR00259,anthony.verma,False,NORMAL,NONE,Normal access event within expected pattern
854,USR00244,stephen.iyer,False,NORMAL,NONE,Normal access event within expected pattern
855,USR00155,varun.colombo,False,NORMAL,NONE,Normal access event within expected pattern
856,USR00002,kenneth.moore,False,NORMAL,NONE,Normal access event within expected pattern
857,USR00102,william.garcia,True,REPEATED_FAILED_AUTH,HIGH,Event flagged: Repeated Failed Auth detected at 2026-04-14 10:54:05
858,USR00179,xiulan.sharma,True,BULK_DATA_EXPORT,CRITICAL,Event flagged: Bulk Data Export detected at 2026-04-14 10:54:05
859,USR00018,meera.burke,False,NORMAL,NONE,Normal access event within expected pattern
860,USR00292,edward.esposito,False,NORMAL,NONE,Normal access event within expected pattern
861,USR00169,nadia.taylor,False,NORMAL,NONE,Normal access event within expected pattern
862,USR00225,raja.rizzo,False,NORMAL,NONE,Normal access event within expected pattern
863,USR00087,aditya.taylor,False,NORMAL,NONE,Normal access event within expected pattern
864,USR00218,zainab.garcia,False,NORMAL,NONE,Normal access event within expected pattern
865,USR00279,nadia.reilly,False,NORMAL,NONE,Normal access event within expected pattern
866,USR00237,ryan.davis,False,NORMAL,NONE,Normal access event within expected pattern
867,USR00101,paul.hoffmann,False,NORMAL,NONE,Normal access event within expected pattern
868,USR00246,isha.ramirez,False,NORMAL,NONE,Normal access event within expected pattern
869,USR00215,nikhil.choi,False,NORMAL,NONE,Normal access event within expected pattern
870,USR00120,david.sullivan,False,NORMAL,NONE,Normal access event within expected pattern
871,USR00163,sofia.rao,False,NORMAL,NONE,Normal access event within expected pattern
872,USR00053,timothy.jo,False,NORMAL,NONE,Normal access event within expected pattern
873,USR00258,meera.reddy,False,NORMAL,NONE,Normal access event within expected pattern
874,USR00250,akshay.rao,False,NORMAL,NONE,Normal access event within expected pattern
875,USR00269,priya.lim,False,NORMAL,NONE,Normal access event within expected pattern
876,USR00130,jeffrey.garcia,True,AFTER_HOURS_ACCESS,MEDIUM,Event flagged: After Hours Access detected at 2026-04-17 10:54:05
877,USR00158,arjun.sanchez,False,NORMAL,NONE,Normal access event within expected pattern
878,USR00203,zainab.moore,True,CROSS_DEPARTMENT_ACCESS,MEDIUM,Event flagged: Cross Department Access detected at 2026-04-17 10:54:05
879,USR00233,ronald.reddy,True,CROSS_DEPARTMENT_ACCESS,MEDIUM,Event flagged: Cross Department Access detected at 2026-04-17 10:54:05
880,USR00110,joshua.bhat,True,CROSS_DEPARTMENT_ACCESS,MEDIUM,Event flagged: Cross Department Access detected at 2026-04-17 10:54:05
881,USR00038,aisha.kim,False,NORMAL,NONE,Normal access event within expected pattern
882,USR00104,jeffrey.ghosh,False,NORMAL,NONE,Normal access event within expected pattern
883,USR00213,riya.colombo,True,STALE_ACCOUNT_ACCESS,HIGH,Event flagged: Stale Account Access detected at 2026-04-18 10:54:05
884,USR00289,rajesh.jang,True,REPEATED_FAILED_AUTH,HIGH,Event flagged: Repeated Failed Auth detected at 2026-04-18 10:54:05
885,USR00242,deepika.garcia,False,NORMAL,NONE,Normal access event within expected pattern
886,USR00158,arjun.sanchez,True,UNUSUAL_RESOURCE_ACCESS,MEDIUM,Event flagged: Unusual Resource Access detected at 2026-04-19 10:54:05
887,USR00193,christopher.kang,True,AFTER_HOURS_ACCESS,MEDIUM,Event flagged: After Hours Access detected at 2026-04-19 10:54:05
888,USR00245,nicholas.hoffmann,False,NORMAL,NONE,Normal access event within expected pattern
889,USR00137,jason.dubois,False,NORMAL,NONE,Normal access event within expected pattern
890,USR00094,donald.schulz,True,STALE_ACCOUNT_ACCESS,HIGH,Event flagged: Stale Account Access detected at 2026-04-19 10:54:05
891,USR00269,priya.lim,True,BULK_DATA_EXPORT,CRITICAL,Event flagged: Bulk Data Export detected at 2026-04-19 10:54:05
892,USR00220,arjun.hwang,False,NORMAL,NONE,Normal access event within expected pattern
893,USR00066,ronald.martin,True,AFTER_HOURS_ACCESS,MEDIUM,Event flagged: After Hours Access detected at 2026-04-19 10:54:05
894,USR00028,paul.singh,True,BULK_DATA_EXPORT,CRITICAL,Event flagged: Bulk Data Export detected at 2026-04-19 10:54:05
895,USR00286,ronald.lee,False,NORMAL,NONE,Normal access event within expected pattern
896,USR00107,daniel.anderson,False,NORMAL,NONE,Normal access event within expected pattern
897,USR00185,anthony.thompson,False,NORMAL,NONE,Normal access event within expected pattern
898,USR00057,zainab.jo,True,STALE_ACCOUNT_ACCESS,HIGH,Event flagged: Stale Account Access detected at 2026-04-20 10:54:05
899,USR00078,christopher.menon,False,NORMAL,NONE,Normal access event within expected pattern
